"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","LPE_18_0_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:0) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_18_0_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:0) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_18_1_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:1) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_18_1_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:1) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_18_2_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:2) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_18_2_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(18:2) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_20_4_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(20:4) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_20_4_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(20:4) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_22_6_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(22:6) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_22_6_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(22:6) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_P_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(P-16:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_P_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(P-18:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_P_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(P-18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPE_P_20_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPE(P-20:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_0_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:0) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_0_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:0) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_1_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:1) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_1_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:1) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_2_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:2) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_18_2_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(18:2) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_20_4_SN1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(20:4) [sn1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","LPI_20_4_SN2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","LPI(20:4) [sn2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC__39_5_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC (39:5) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC__39_5_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC (39:5) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_14_0_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(14:0_16:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_14_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(14:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_14_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(14:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_0_20_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(15:0_20:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(15:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(15:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_MHDA_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","MHDA, methylhexadecanoic acid; PC(15-MHDA_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_MHDA_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","MHDA, methylhexadecanoic acid; PC(15-MHDA_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_MHDA_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","MHDA, methylhexadecanoic acid; PC(15-MHDA_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_15_MHDA_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","MHDA, methylhexadecanoic acid; PC(15-MHDA_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_16:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_18:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_18_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_18:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_18_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_18:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_20_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_20:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_20_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_20:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_20_5_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_20:5)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:1_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_1_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:1_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_16_1_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(16:1_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_17_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(17:0_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_17_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(17:0_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_17_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(17:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_17_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(17:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_17_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(17:1_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_20_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_20:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_22_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_22:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_22_5_N3__PC_20_1_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_22:5) (n3)/PC(20:1_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_22_5_N6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_22:5) (n6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_1_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:1_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:1_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_1_20_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:1_20:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_1_22_6_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:1_22:6) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_1_22_6_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:1_22:6) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_2_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:2_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_18_2_20_5_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(18:2_20:5)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_20_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(20:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_28_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(28:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_31_0_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(31:0) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_31_0_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(31:0) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_32_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(32:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PC_32_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PC(32:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
